dialogue,label,character_name,character_group
"I keep thinking that there's got to be another way, but he'll turn on us the moment he gets the chance.",CHARACTER,Serana,female
"If we do, he'll have to die.",CHARACTER,Dragonborn,playerChoice
I've been thinking about this for a long time. It's...it's not easy. But I don't think we have much of a choice.,CHARACTER,Serana,female
"We have the bow, he'll listen to us.",CHARACTER,Dragonborn,playerChoice
Have you been paying attention to everything that's happened? He'll betray us the second our backs are turned.,CHARACTER,Serana,female
Maybe we can reason with him.,CHARACTER,Dragonborn,playerChoice
Have you been paying attention? It's obvious my father's well beyond reason.,CHARACTER,Serana,female
We should honor our agreement with him.,CHARACTER,Dragonborn,playerChoice
Are you out of your mind? The moment you hand over the bow your usefulness ends. He'll kill you and then he'll take my blood for the damn prophecy.,CHARACTER,Serana,female
Let's run as far from him as we can.,CHARACTER,Dragonborn,playerChoice
"There's nowhere to run. And I'm certainly not moving in with my mother, if that's what you're implying.",CHARACTER,Serana,female
No. He has to die. We have no choice.,CHARACTER,Serana,female
No. This has to end here and now.,CHARACTER,Serana,female
"Then let's face him, together.",CHARACTER,Dragonborn,playerChoice
"• Thank you. Somehow I knew you'd understand. • If we head back to the castle and kick the front door in, we're going to be knee-deep in his friends. Let's head back to Isran and let him see what we've got first. I'm betting he'll lend us a sword or two.",CHARACTER,Serana,female
One can ask about Vyrthur's plan...,ACTION,ACTION,ACTION
Vyrthur was saying something about vampire blood and the bow...,CHARACTER,Dragonborn,playerChoice
It sounds like...that's the last bit of the prophecy. The blood of a Daughter of Coldharbour can corrupt the bow.,CHARACTER,Serana,female
"Can I use your blood, then?",CHARACTER,Dragonborn,playerChoice
"Sure...do you have any arrows, though? They would have to be of elven quality, I'd guess.",CHARACTER,Serana,female
You're a Daughter of Coldharbour.,CHARACTER,Dragonborn,playerChoice
So I am. I guess we could use my blood. Do you have any arrows? Elven arrows. I'm not going to just bleed on any old thing.,CHARACTER,Serana,female
I'd like to treat some arrows with your blood.,CHARACTER,Dragonborn,playerChoice
Let's just get this over with.,CHARACTER,Serana,female
"I think you'll need to find some arrows, first. Only elven ones will work for this, remember?",CHARACTER,Serana,female
I'm not going to take your blood right now.,CHARACTER,Dragonborn,playerChoice
"Oh. All right, then.",CHARACTER,Serana,female
Are you ready to do this?,CHARACTER,Dragonborn,playerChoice
I don't think you can ever be ready to kill your parent. I'm doing my best to not think of him as my father anymore.,CHARACTER,Serana,female
That's a good way to be thinking.,CHARACTER,Dragonborn,playerChoice
I hope so.,CHARACTER,Serana,female
Let me know if you need anything.,CHARACTER,Dragonborn,playerChoice
"We've got enough to worry about right now. You stay focused, and I'll worry about me.",CHARACTER,Serana,female
Just...leave me alone for now. I'll be fine.,CHARACTER,Serana,female
ON THE DAWNGUARD SIDE ON THE DAWNGUARD SIDE,ACTION,ACTION,ACTION
One returns to Isran after exploring the Vale.,ACTION,ACTION,ACTION
"The bow...you have Auriel's Bow! I've heard it described in tales, but I could never have imagined its beauty.",CHARACTER,Isran,male
"We need your help, Isran.",CHARACTER,Dragonborn,playerChoice
Indeed. The day hasn't been won while Harkon still walks Tamriel. But what of Serana? Can she be trusted to lift a blade against her own kind? Her own family?,CHARACTER,Isran,male
I trust her to do the right thing.,CHARACTER,Dragonborn,playerChoice
"I suppose that's as much as I can hope for. Let me address the Dawnguard, and then we'll be off. The men deserve to know we've finally gained the upper hand. Everyone! Gather 'round! Come on then, we haven't got all day! For too long we've allowed these vampires to poison the night and kill our people! Now, we finally have the means to strike back! We now have Auriel's Bow. The gods themselves have favored us and we must answer with action. The time has come to finally put an end to Harkon and his unholy prophecy! We will march on their land and destroy those wretched abominations so they can no longer corrupt our world! This is our fight and this is our fate! This is the time of the Dawnguard!",CHARACTER,Isran,male
Kill the abominations!,CHARACTER,Celann,male
This is it!,CHARACTER,Isran,male
Send them to Oblivion!,CHARACTER,Gunmar,male
Give him a crossbow bolt right between the eyes for me!,CHARACTER,Sorine,female
The prophecy is no more!,CHARACTER,Durak,male
"It's time we take the fight to their door. Gather your things and rest well, my friend. We meet outside Castle Volkihar.",CHARACTER,Isran,male
"The Dawnguard assembles outside the vampires' castle. The hunters slay Modhna, put to the sword. Finally, it's time to visit the chapel.",ACTION,ACTION,ACTION
ON THE VAMPIRES' SIDE ON THE VAMPIRES' SIDE,ACTION,ACTION,ACTION
"Everyone returns to Volkihar to confront Harkon. Before finding him, some of the other vampires will comment on it. This is optional, but eh well.",ACTION,ACTION,ACTION
"Auriel's Bow. Well done, indeed.",CHARACTER,Garan,male
Find Lord Harkon. Let him know the time of the prophecy is at hand.,CHARACTER,Garan,male
I knew you would be victorious.,CHARACTER,Ronthil,male
"Our lord will be most pleased, I'm sure. I knew you could do it.",CHARACTER,Ronthil,male
All of Skyrim will tremble before us.,CHARACTER,Orthjolf,male
Don't keep our master waiting. Take him the bow immediately.,CHARACTER,Orthjolf,male
You have the bow...,CHARACTER,Feran,male
I'm sure your reward will be great for ensuring our Lord's success.,CHARACTER,Feran,male
Who'll need thralls when the very sun is at our mercy?,CHARACTER,Rargal,male
Go find Lord Harkon. Tell him of your success.,CHARACTER,Rargal,male
Auriel's power is ours!,CHARACTER,Vingalmo,male
I'm sure Lord Harkon will be most pleased with your efforts. Find him at once.,CHARACTER,Vingalmo,male
Present the bow to Lord Harkon at once!,CHARACTER,Fura,female
"You've served us all well, friend.",CHARACTER,Hestla,female
"Auriel's Bow is ours. Deliver it to Lord Harkon at once, so we can reap the benefits of this prophecy.",CHARACTER,Hestla,female
ON BOTH PATHS ON BOTH PATHS,ACTION,ACTION,ACTION
"The player and Serana find Harkon in the cathedral, where Molag Bal's blood shrine is. The Lord is waiting in his Vampire Lord form.",ACTION,ACTION,ACTION
"• So, you've returned. Is your...pet keeping you entertained? • Serana, my darling. I see you still favor keeping a pet.",CHARACTER,Harkon,male
You know why we're here.,CHARACTER,Serana,female
"Of course I do. You disappoint me, Serana. You've taken everything I've provided for you and thrown it all away for this • ...pathetic half-breed vampire. • ...pathetic being.",CHARACTER,Harkon,male
Provided for me? Are you insane? You've destroyed our family. You've killed other vampires. All over some prophecy that we barely understand. No more. I'm done with you. You will not touch him.,CHARACTER,Serana,female
Harkon sees she's drawn her weapon.,ACTION,ACTION,ACTION
"So, I see this dragon has fangs. Your voice drips with the venom of your mother's influence. How alike you've become.",CHARACTER,Harkon,male
"No... Because unlike her, I'm not afraid of you. Not anymore.",CHARACTER,Serana,female
And you... It appears I have you to thank for turning my daughter against me. I knew it was only a matter of time before,CHARACTER,Harkon,male
• your ambition outgrew your loyalty. • she'd return with hatred in her heart.,CHARACTER,Harkon,male
• Loyalty? You never intended to let me live. • Hatred born of your neglect.,CHARACTER,Dragonborn,playerChoice
A small price to pay for the betterment of our kind.,CHARACTER,Harkon,male
• You're an insult to our kind. • Your kind is a blight on this world.,CHARACTER,Dragonborn,playerChoice
"• Oh, come now...spare me your notions of kinship. You've simply used Serana in an attempt to take away what should rightfully be mine. • Yes, yes. Always the noble vampire hunter. And what happens when you've slain me? Is Valerica next? Is Serana?",CHARACTER,Harkon,male
I would never use Serana like that.,CHARACTER,Dragonborn,playerChoice
"The vampire is eternal, and with immortality comes the revelation that these bonds never endure... It's fleeting, momentary at best.",CHARACTER,Harkon,male
I would never harm Serana. She's too important to me.,CHARACTER,Dragonborn,playerChoice
Then my daughter is truly lost. She died the moment she accepted a mortal into her life.,CHARACTER,Harkon,male
"No, I'm here to prevent our annihilation.",CHARACTER,Dragonborn,playerChoice
"Ah, I see you've been speaking to Valerica and she's convinced you that eternal night will plunge us into war with daytime dwellers. If only it were so. With the world in shadow, we would never tire, never weaken...more than a match for their pitiful armies.",CHARACTER,Harkon,male
I'm only here to kill you.,CHARACTER,Dragonborn,playerChoice
I see. Interesting that you can set aside your morals when it suits you.,CHARACTER,Harkon,male
This is about more than killing vampires.,CHARACTER,Dragonborn,playerChoice
"Ah, of course. The prophecy. You've come here to stop me from taking Auriel's Bow and shrouding the world in darkness.",CHARACTER,Harkon,male
The bow belongs to me now.,CHARACTER,Dragonborn,playerChoice
"Finally, a trace of honesty in our little conversation. How does it feel to hold the fate of the vampire in your grasp? Exhilarating, isn't it?",CHARACTER,Harkon,male
Enough of this!,CHARACTER,Dragonborn,playerChoice
"Yes, quite. I'm growing weary of speaking to you and my traitorous daughter. I'll give you a single chance to turn over the bow to me. There will not be a second.",CHARACTER,Harkon,male
Never.,CHARACTER,Dragonborn,playerChoice
"Very well then, you leave me no choice!",CHARACTER,Harkon,male
Very well. (Give Auriel's Bow),CHARACTER,Dragonborn,playerChoice
"Pitiful. Simply pitiful. I expected more from the defiant fool that beguiled my daughter. No matter. Serana will sacrifice her blood for the sake of the prophecy, and I will feast upon yours in Molag Bal's honor!",CHARACTER,Harkon,male
...,CHARACTER,Dragonborn,playerChoice
Little patience for talk? Good. Let's end this!,CHARACTER,Harkon,male
Auriel's Bow will be mine!,CHARACTER,Harkon,male
I will darken the skies!,CHARACTER,Harkon,male
Serana will give various lines during the ensuing fight.,ACTION,ACTION,ACTION
Tough day for you!,CHARACTER,Serana,female
The bow! Use the bow!,CHARACTER,Serana,female
You can't hide from us!,CHARACTER,Serana,female
Sorry it had to be this way!,CHARACTER,Serana,female
This day was always coming!,CHARACTER,Serana,female
I still remember how to fight!,CHARACTER,Serana,female
"They fight Harkon. When he retreats to the blood fountain to restore life, coup de grace is dealt. Harkon collapses and melts by the altar.",ACTION,ACTION,ACTION
