dialogue,label,character_name,character_group
"The Bresha Ruins, 300 AF. Jonah has his hands full with the rapidly increasing number of monsters in the area. He believes there is a recording device somewhere that should contain all sorts of monster data. Find the device that could help him resolve the paradox.",ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
(chuckles) Don't worry about it. I was just unloading on you two.,CHARACTER,Jonah,male
"Hey there, you two. Is there any way I could convince you to help me look for a recording device? It's vital. I really want to get my hands on that monster data. But I don't know where in the world I can find the device.",CHARACTER,Jonah,male
Player chooses 'Yes',ACTION,ACTION,ACTION
"You mean, you'll do it? You'll help me look for the recording device? I knew I could count on you two!",CHARACTER,Jonah,male
"(chuckles) I'm counting on you two! Bring me back some good news! Please, if you can find the recording device and bring it to me, I would owe you so much!",CHARACTER,Jonah,male
"It's true that I used to be part of the military, but now I'm a mercenary. People around here call me the Commander, but I'm not sure I live up to that name.",CHARACTER,Commander,male
(auto-talk) I'm the only one pulling their weight around here. Looks like the sky won't be clearing up for a while. Everyone around here is useless. Just plain useless!,CHARACTER,Roving Mercenary 1,male
"(auto-talk) What's going on? Mother Nature's gone crazy. I see there's plenty more just waiting to die. I wonder what my kill count is for today. Another day, another bag full of gil. I can buy a mansion with this much gil. I'll shoot all of you full of holes!",CHARACTER,Roving Mercenary 2,male
(auto-talk) If only the government had taken serious countermeasures. Killing monsters puts food on the table.,CHARACTER,Roving Mercenary 3,male
"(auto-talk) Oh, my back... I'm on active duty till I die! Don't let my age fool ya!",CHARACTER,Roaming Mercenary 4,male
"In another area of the tunnels, the party uses Mog's power...",ACTION,ACTION,ACTION
Item Acquired! You obtain a Recording Device!,ACTION,ACTION,ACTION
If monsters appear...,ACTION,ACTION,ACTION
(auto-talk) I've got your back! Counterattack! Contact! Commencing fire. They're closing in!,CHARACTER,Roaming Mercenaries,male
They can speak with a man named Thurston in the tunnels.,ACTION,ACTION,ACTION
"I wonder why people waste their efforts picking off monsters one creature at a time. I know a faster way we can get rid of them. We just need lots of explosives--enough to blow up the entire runs! I'm having an explosives expert look into it now. If you happen to run into a mercenary called the Commander, can you let him know that I want to speak with him?",CHARACTER,Thurston,male
Fragment - Mythril Ring,ACTION,ACTION,ACTION
Summary - Talk to the Commander,ACTION,ACTION,ACTION
"The Bresha Ruins, 300 AF. The bounty hunter Thurston has a brilliant idea for getting rid of all the monsters in the area--blow up the entire ruins using explosives. He's asked the Commander to look around the ruins to see if the plan is safe to conduct. Talk to the Commander and find out what he has discovered.",ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
Player chooses 'Yes',ACTION,ACTION,ACTION
Don't forget--his nickname is the Commander.,CHARACTER,Thurston,male
"I have the Commander looking into my idea for ridding the area of monsters. He's well-respected in these parts. He's a great veteran, and he has a lot of experience leading important missions.",CHARACTER,Thurston,male
I think you guys took a wrong turn somewhere. The kiddie pool is that way!,CHARACTER,Brant,male
"The party talks with a Government Agent stationed before the device that can control Atlas. Government Agent: No, no, no, don't touch that. Don't touch the device. I may not look it, but I'm a government agent. Sounds like a cool job, huh? Only a handful of Academy officials have access to this device. But others are authorized to handle it in certain emergencies. Okay, you don't have the experience to be handling something as sophisticated as this. Even if you 'really want to touch it,' you can't! There are rules.",ACTION,ACTION,ACTION
They can proceed to the gravesite area and examine a flower...,ACTION,ACTION,ACTION
Item Acquired! You obtain a Silver Petal!,ACTION,ACTION,ACTION
"They can use Mog's power to reveal a man, but they can't talk with him yet. They return to the first area and speak with the Commander...",ACTION,ACTION,ACTION
"You need something from me? Oh, you want to know how the investigation's going, don't you? The report's done. Here. According to my calculations, if we were to blow up the entire ruins, there's a chance we'll harm Cocoon. Turns out we can't just blow up ancient cities willy-nilly. Too bad. It woulda been a hell of a show! Oh, I almost forgot to tell you. I found something strange when I was investigating the area. I've included my findings in the report. Do me a favor and make sure this gets to your client safely.",CHARACTER,Commander,male
Item Acquired! You obtain the Commander's Report!,ACTION,ACTION,ACTION
"If we could get rid of all the creatures in a safe manner, I would be on board. It seems I'll just have to continue my bounty hunting ways for now.",CHARACTER,Commander,male
They can talk with Jonah again.,ACTION,ACTION,ACTION
"The recording device! You found it! Let's see here... This should be chock-full of data. There's enough information here to keep me busy for years to come! Thank you! You've been a great help. This breakthrough will help the military immensely! And the compensation they'll give me won't hurt either. I can't thank you enough! Your efforts may have saved many lives! This is just a small token of my gratitude. Please, take it.",CHARACTER,Jonah,male
Fragment Discovered! Platinum Ring You obtain 400 CP!,ACTION,ACTION,ACTION
"(auto-talk) Well, hello there, you two! I want to thank you again for your help. Heh heh. With the money I got from the higher-ups, I plan on taking a vacation.",CHARACTER,Jonah,male
They can return to the tunnels and talk to Thurston again...,ACTION,ACTION,ACTION
"Ah, I see the Commander gave you his report. Can I take a look? Well, he poo-pooed my mass destruction idea. I thought it was a good idea at the time. Well, back to the drawing board! I noticed something interesting in his report. Apparently, the ruins have been subject to many explosions in the past. And they weren't from any battle. There was a direct attack on the Academy by a certain group. I've never heard of anything like this before. I have a feeling there's a lot I don't know about this... I shouldn't stick my nose in where it doesn't belong, though. Anyway, here's something for your trouble.",CHARACTER,Thurston,male
Fragment Discovered! Mythril Ring You obtain 400 CP!,ACTION,ACTION,ACTION
(auto-talk) It's hard to believe that anyone would actually want to attack the Academy in these ruins. Although I suppose not everyone believes in what we're doing here.,CHARACTER,Thurston,male
The party returns to the gravesite area and can now talk to the man that they revealed earlier...,ACTION,ACTION,ACTION
"Me and my buddy are out here doing research on monsters in the area, but I can't get ahold of him. Can you find him? He should have some sort of message for me.",CHARACTER,Lex,male
Fragment - Iridium Ring,ACTION,ACTION,ACTION
Summary - Talk to Lex's buddy,ACTION,ACTION,ACTION
"The Bresha Ruins, 300 AF. Lex is worried about his buddy who has been missing for a while now. Find out what happened to his buddy.",ACTION,ACTION,ACTION
Accept the mission?,ACTION,ACTION,ACTION
Player chooses 'No',ACTION,ACTION,ACTION
"Tch. All right, I'll ask someone else.",CHARACTER,Lex,male
"If you find my buddy, tell him I'm worried sick. Boy, I hope he's all right.",CHARACTER,Lex,male
"I don't want to impose, but do you think you can get in touch with him for me? He's been gone a while.",CHARACTER,Lex,male
Player chooses 'Yes',ACTION,ACTION,ACTION
"I'm counting on you two! Oh, by the way, he's a slightly odd fellow, a natural-born jokester, if you will.",CHARACTER,Lex,male
"Have you found him yet? He's very energetic, always laughing at something. I'm a bit worried about my friend. He's a tough fellow, so I'm sure he's not dead or anything.",CHARACTER,Lex,male
"You two make such a cute couple! A couple of what, I don't know. What did you say? My buddy asked you to come look for me to see if I'm all right? Who put you up to this? That's not funny, it's been years since he... All right then, guys. What say we play a little game? If you can keep up with me, I'll tell you everything you want to know. Deal? Then let the game begin! Or should I say, let the pain begin? (giggles)",CHARACTER,Brant,male
Beat the jokester at his own game! (A game-show like fanfare plays.),ACTION,ACTION,ACTION
Live Trigger Beat the jokester to get Lex's message. Time to make him laugh!,ACTION,ACTION,ACTION
Player chooses Triangle - A job as a shoe salesman would be your best fit.,ACTION,ACTION,ACTION
Player chooses Circle - Let's have a serious talk.,ACTION,ACTION,ACTION
Player chooses X - I was in a hurry so I scrambled to make eggs for breakfast.,ACTION,ACTION,ACTION
Player chooses Square - The haughty magician had illusions of grandeur.,ACTION,ACTION,ACTION
Sound of booing,ACTION,ACTION,ACTION
"Thanks for trying! Or should I say, thanks for crying... at my jokes!",CHARACTER,Lex,male
He doesn't look amused.,ACTION,ACTION,ACTION
Any other response...,ACTION,ACTION,ACTION
Sound of cheering,ACTION,ACTION,ACTION
I'm reading a book about anti-gravity. It's impossible to put down!,CHARACTER,Lex,male
It seems to have struck his funny bone. Keep it up!,ACTION,ACTION,ACTION
This medical textbook is useless. It has no appendix!,CHARACTER,Brant,male
Live Trigger You're doing great! What next?,ACTION,ACTION,ACTION
Player chooses Triangle - What's the point of this?,ACTION,ACTION,ACTION
Player chooses Circle - I have to keep going?,ACTION,ACTION,ACTION
Player chooses X - Need an ark? I Noah guy.,ACTION,ACTION,ACTION
Player chooses Square - Mine safety is riddled with legal pitfalls.,ACTION,ACTION,ACTION
"Triangle or Circle result in a fail and having to start over from the beginning. X or Square, however, result in laughter, and...",ACTION,ACTION,ACTION
The book of magic was useless. They didn't run a spell check!,CHARACTER,Brant,male
It seems to have struck his funny bone. Keep it up!,ACTION,ACTION,ACTION
Not all jokes are funny. I'm proof of that!,CHARACTER,Brant,male
Live Trigger You've almost got this. One last pun will get him to hand over Lex's message!,ACTION,ACTION,ACTION
Player chooses Triangle - Where do you get all that energy?,ACTION,ACTION,ACTION
Player chooses Circle - Salt merchants are movers and shakers.,ACTION,ACTION,ACTION
Player chooses X - This is getting tedious.,ACTION,ACTION,ACTION
Player chooses Square - I quit.,ACTION,ACTION,ACTION
Anything other than Circle is a failure.,ACTION,ACTION,ACTION
Sound of laughter,ACTION,ACTION,ACTION
"You're Mog nificient. I've met my Serah people and I Noel not many can keep up! You have my respect! Now give it back! I wrote everything down. Here, take this. Oh, and one other thing--tell him he's my one and only buddy till the day I stop breathing. You look confused. See, the thing is, the man you talked to before, my buddy, he died three years ago. I don't mean to scare ya, but you were talking to a ghost, not a person. Thanks for playing along! I had a roaring good time!",CHARACTER,Brant,male
Item Acquired! You obtain My Buddy's Message!,ACTION,ACTION,ACTION
